submitted_item	validated_id	current_symbol
FBgn0263916	FBgn0263916	Ent2
FBgn0031834	FBgn0031834	CG13766
FBgn0031836	FBgn0031836	CG11050
FBgn0051635	FBgn0051635	CG31635
FBgn0286898	FBgn0286898	Tango1
FBgn0051633	FBgn0051633	CG31633
FBgn0028467	FBgn0028467	Ube4A
FBgn0263200	FBgn0263200	Galt
FBgn0028990	FBgn0028990	Spn27A
FBgn0031848	FBgn0031848	Nse1
FBgn0028703	FBgn0028703	Nhe3
FBgn0031850	FBgn0031850	Tsp
FBgn0031851	FBgn0031851	Aatf
FBgn0025777	FBgn0025777	homer
FBgn0046704	FBgn0046704	Liprin-α
FBgn0015776	FBgn0015776	nrv1
FBgn0015777	FBgn0015777	nrv2
FBgn0017551	FBgn0017551	Rca1
FBgn0086451	FBgn0086451	l(2)k09022
FBgn0042092	FBgn0042092	Polr1F
FBgn0031868	FBgn0031868	Rat1
FBgn0011737	FBgn0011737	Wee1
FBgn0028554	FBgn0028554	x16
FBgn0052829	FBgn0052829	CG32829
FBgn0026196	FBgn0026196	nop5
FBgn0263467	FBgn0263467	snoRNA:nop5-x16-a
FBgn0004838	FBgn0004838	Hrb27C
FBgn0031871	FBgn0031871	Fgop2
FBgn0031872	FBgn0031872	ihog
FBgn0031873	FBgn0031873	Gas41
FBgn0020616	FBgn0020616	SA1
FBgn0031874	FBgn0031874	CG13775
FBgn0031875	FBgn0031875	CG3430
FBgn0031876	FBgn0031876	Atac1
FBgn0031877	FBgn0031877	Hmgcl
FBgn0031878	FBgn0031878	sip2
FBgn0021944	FBgn0021944	Coprox
FBgn0264922	FBgn0264922	Sumo
FBgn0016978	FBgn0016978	snRNP-U1-70K
FBgn0031879	FBgn0031879	uif
FBgn0000053	FBgn0000053	Gart
FBgn0051908	FBgn0051908	CG31908
FBgn0031881	FBgn0031881	MME1
FBgn0031882	FBgn0031882	Rab30
FBgn0031883	FBgn0031883	Caper
FBgn0262872	FBgn0262872	milt
FBgn0031885	FBgn0031885	Mnn1
FBgn0051907	FBgn0051907	Mst27D
FBgn0266666	FBgn0266666	Sem1
FBgn0031886	FBgn0031886	Nuf2
FBgn0031888	FBgn0031888	Pvf2
FBgn0085407	FBgn0085407	Pvf3
FBgn0031893	FBgn0031893	MICU1
FBgn0031894	FBgn0031894	CG4496
FBgn0031895	FBgn0031895	CG4497
FBgn0031896	FBgn0031896	CG4502
FBgn0031897	FBgn0031897	CG13784
FBgn0263133	FBgn0263133	mEFG1
FBgn0010453	FBgn0010453	Wnt4
FBgn0284084	FBgn0284084	wg
FBgn0031902	FBgn0031902	Wnt6
FBgn0031904	FBgn0031904	CG5149
FBgn0031907	FBgn0031907	CG5171
FBgn0267924	FBgn0267924	lncRNA:CR46205
FBgn0031908	FBgn0031908	CG5177
FBgn0031909	FBgn0031909	CG5181
FBgn0028387	FBgn0028387	chm
FBgn0264439	FBgn0264439	lncRNA:CR43857
FBgn0262458	FBgn0262458	mir-305
FBgn0283658	FBgn0283658	muc
FBgn0031913	FBgn0031913	CG5958
FBgn0031914	FBgn0031914	CG5973
FBgn0031918	FBgn0031918	CG6055
FBgn0260486	FBgn0260486	Ziz
FBgn0264895	FBgn0264895	RapGAP1
FBgn0031926	FBgn0031926	CG6739
FBgn0031929	FBgn0031929	CG18585
FBgn0041182	FBgn0041182	Tep2
FBgn0041181	FBgn0041181	Tep3
FBgn0031937	FBgn0031937	CG13795
FBgn0031939	FBgn0031939	CG13796
FBgn0031940	FBgn0031940	CG7214
FBgn0031947	FBgn0031947	Brd7-9
FBgn0286198	FBgn0286198	LKRSDH
FBgn0031950	FBgn0031950	Herp
FBgn0031951	FBgn0031951	r2d2
FBgn0031952	FBgn0031952	Cdc14
FBgn0261800	FBgn0261800	LanB1
FBgn0027515	FBgn0027515	CG7115
FBgn0020618	FBgn0020618	Rack1
FBgn0004177	FBgn0004177	mts
FBgn0040099	FBgn0040099	lectin-28C
FBgn0031957	FBgn0031957	TwdlE
FBgn0031959	FBgn0031959	spz3
FBgn0031961	FBgn0031961	CG7102
FBgn0261790	FBgn0261790	SmE
FBgn0083968	FBgn0083968	CG34132
FBgn0085450	FBgn0085450	Snoo
FBgn0031968	FBgn0031968	CG7231
FBgn0031969	FBgn0031969	pes
FBgn0031971	FBgn0031971	Sirup
FBgn0031972	FBgn0031972	Wwox
FBgn0031973	FBgn0031973	Spn28Dc
FBgn0031974	FBgn0031974	CG12560
FBgn0031975	FBgn0031975	Tg
FBgn0031976	FBgn0031976	CG7367
FBgn0031977	FBgn0031977	baf
FBgn0044323	FBgn0044323	Cka
FBgn0031979	FBgn0031979	CCDC53
FBgn0031980	FBgn0031980	RpL36A
FBgn0065055	FBgn0065055	snoRNA:Ψ28S-2648
FBgn0031981	FBgn0031981	Megf8
FBgn0011230	FBgn0011230	poe
FBgn0013531	FBgn0013531	MED20
FBgn0010287	FBgn0010287	Trf
FBgn0267488	FBgn0267488	Mcr
FBgn0261822	FBgn0261822	Bsg
FBgn0031985	FBgn0031985	mon2
FBgn0031987	FBgn0031987	CG12375
FBgn0031988	FBgn0031988	CG8668
FBgn0031990	FBgn0031990	PAPLA1
FBgn0263256	FBgn0263256	CG43394
FBgn0051606	FBgn0051606	CG31606
FBgn0261064	FBgn0261064	Rbsn-5
FBgn0031992	FBgn0031992	Acbp1
FBgn0264953	FBgn0264953	Piezo
FBgn0083970	FBgn0083970	CG34134
FBgn0031995	FBgn0031995	CG8475
FBgn0031996	FBgn0031996	CG8460
FBgn0031997	FBgn0031997	PGAP5
FBgn0031998	FBgn0031998	SLC5A11
FBgn0003607	FBgn0003607	Su(var)205
FBgn0015299	FBgn0015299	Ssb-c31a
FBgn0032000	FBgn0032000	CG8372
FBgn0032001	FBgn0032001	CG8360
FBgn0032002	FBgn0032002	CG8353
FBgn0032005	FBgn0032005	Snx6
FBgn0032006	FBgn0032006	Pvr
FBgn0032010	FBgn0032010	CG8086
FBgn0003502	FBgn0003502	Btk
FBgn0261020	FBgn0261020	wol
FBgn0032014	FBgn0032014	CG7840
FBgn0032015	FBgn0032015	Ostγ
FBgn0032016	FBgn0032016	Mettl14
FBgn0032017	FBgn0032017	CG7810
FBgn0032018	FBgn0032018	CG7806
FBgn0032020	FBgn0032020	strat
FBgn0032021	FBgn0032021	CG7781
FBgn0032022	FBgn0032022	CG14275
FBgn0032026	FBgn0032026	CG7627
FBgn0010265	FBgn0010265	RpS13
FBgn0261437	FBgn0261437	CSN8
FBgn0260439	FBgn0260439	Pp2A-29B
FBgn0032029	FBgn0032029	CG17292
FBgn0032030	FBgn0032030	Wdr82
FBgn0032031	FBgn0032031	CG13390
FBgn0032032	FBgn0032032	CG17294
FBgn0027094	FBgn0027094	AlaRS
FBgn0032033	FBgn0032033	CG13392
FBgn0032034	FBgn0032034	Rcd4
FBgn0263852	FBgn0263852	Dad1
FBgn0032036	FBgn0032036	CG13384
FBgn0032040	FBgn0032040	CG13386
FBgn0001084	FBgn0001084	fy
FBgn0020497	FBgn0020497	emb
FBgn0032042	FBgn0032042	CG13398
FBgn0027932	FBgn0027932	Akap200
FBgn0001137	FBgn0001137	grk
FBgn0027490	FBgn0027490	D12
FBgn0043002	FBgn0043002	Chrac-14
FBgn0002887	FBgn0002887	mus201
FBgn0027780	FBgn0027780	Aasdh
FBgn0285971	FBgn0285971	prg
FBgn0262029	FBgn0262029	dachs
FBgn0053194	FBgn0053194	CheA29a
FBgn0263489	FBgn0263489	lncRNA:CR43604
FBgn0032047	FBgn0032047	CG13088
FBgn0032050	FBgn0032050	CG13096
FBgn0032051	FBgn0032051	CG13097
FBgn0032052	FBgn0032052	PIG-U
FBgn0032053	FBgn0032053	mRpL51
FBgn0032054	FBgn0032054	Uba4
FBgn0016122	FBgn0016122	Acer
FBgn0028394	FBgn0028394	CG17834
FBgn0011259	FBgn0011259	Sema1a
FBgn0001114	FBgn0001114	Glt
FBgn0032059	FBgn0032059	PrBP
FBgn0260861	FBgn0260861	Trs23
FBgn0004914	FBgn0004914	Hnf4
FBgn0003209	FBgn0003209	raw
FBgn0085427	FBgn0085427	CG34398
FBgn0032075	FBgn0032075	Tsp29Fb
FBgn0032077	FBgn0032077	CG9515
FBgn0032078	FBgn0032078	C1GalTA
FBgn0032079	FBgn0032079	CG31886
FBgn0032084	FBgn0032084	CG13101
FBgn0011705	FBgn0011705	rost
FBgn0013746	FBgn0013746	alien
FBgn0040964	FBgn0040964	CG18661
FBgn0052982	FBgn0052982	CG32982
FBgn0032100	FBgn0032100	CG13108
FBgn0032101	FBgn0032101	CG9586
FBgn0041092	FBgn0041092	tai
FBgn0032105	FBgn0032105	borr
FBgn0010314	FBgn0010314	Cks30A
FBgn0012036	FBgn0012036	Aldh
FBgn0032116	FBgn0032116	Mco1
FBgn0000640	FBgn0000640	Fbp2
FBgn0032117	FBgn0032117	FucTB
FBgn0011232	FBgn0011232	scat
FBgn0002973	FBgn0002973	numb
FBgn0004868	FBgn0004868	Gdi
FBgn0032120	FBgn0032120	CG33298
FBgn0032123	FBgn0032123	Oatp30B
FBgn0032130	FBgn0032130	brwl
FBgn0028479	FBgn0028479	Mtpα
FBgn0032132	FBgn0032132	CG4382
FBgn0040070	FBgn0040070	Trx-2
FBgn0032135	FBgn0032135	GlcAT-S
FBgn0053299	FBgn0053299	CG33299
FBgn0000273	FBgn0000273	Pka-C1
FBgn0286786	FBgn0286786	hoip
FBgn0011207	FBgn0011207	pelo
FBgn0051710	FBgn0051710	CG31710
FBgn0032138	FBgn0032138	CG4364
FBgn0032140	FBgn0032140	CG13117
FBgn0270924	FBgn0270924	zf30C
FBgn0011291	FBgn0011291	Taf11
FBgn0283478	FBgn0283478	und
FBgn0032143	FBgn0032143	CG4017
FBgn0032147	FBgn0032147	IP3K1
FBgn0285991	FBgn0285991	hpRNA:CR18854
FBgn0032149	FBgn0032149	CG4036
FBgn0032150	FBgn0032150	CG13123
FBgn0029174	FBgn0029174	Fkbp59
FBgn0085212	FBgn0085212	CG34183
FBgn0032153	FBgn0032153	CG4537
FBgn0032154	FBgn0032154	mtDNA-helicase
FBgn0063449	FBgn0063449	Uhg2
FBgn0063391	FBgn0063391	snoRNA:U14:30Eb
FBgn0063392	FBgn0063392	snoRNA:U14:30Ea
FBgn0063389	FBgn0063389	snoRNA:Me18S-G1620
FBgn0025881	FBgn0025881	snoRNA:Me18S-A1576
FBgn0010520	FBgn0010520	Bka
FBgn0004867	FBgn0004867	RpS2
FBgn0032156	FBgn0032156	CG13124
FBgn0032157	FBgn0032157	Etl1
FBgn0024285	FBgn0024285	Srp54
FBgn0040064	FBgn0040064	yip2
FBgn0025700	FBgn0025700	CG5885
FBgn0032160	FBgn0032160	CG4598
FBgn0032161	FBgn0032161	CG4594
FBgn0032162	FBgn0032162	CG4592
FBgn0051712	FBgn0051712	CG31712
FBgn0032166	FBgn0032166	CG4619
FBgn0032168	FBgn0032168	CG13126
FBgn0032169	FBgn0032169	CG4709
FBgn0032171	FBgn0032171	CG5846
FBgn0032170	FBgn0032170	CG4658
FBgn0032172	FBgn0032172	CG5850
FBgn0015664	FBgn0015664	Dref
FBgn0011272	FBgn0011272	RpL13
FBgn0000180	FBgn0000180	bib
FBgn0051875	FBgn0051875	CG31875
FBgn0051755	FBgn0051755	SoYb
FBgn0043456	FBgn0043456	Ndf
FBgn0266167	FBgn0266167	asRNA:CR44873
FBgn0011584	FBgn0011584	Trp1
FBgn0027600	FBgn0027600	obst-B
FBgn0053302	FBgn0053302	Cpr31A
FBgn0267727	FBgn0287720	Pen
FBgn0032189	FBgn0032189	Ripα
FBgn0005593	FBgn0005593	RpL7
FBgn0085188	FBgn0085188	CG34159
FBgn0032191	FBgn0032191	Snx17
FBgn0032192	FBgn0032192	CG5731
FBgn0266139	FBgn0266139	lncRNA:CR44845
FBgn0032193	FBgn0032193	CG5727
FBgn0032194	FBgn0032194	ath
FBgn0024320	FBgn0024320	Npc1a
FBgn0250843	FBgn0250843	Prosα6
FBgn0032195	FBgn0032195	Bcs1
FBgn0032196	FBgn0032196	CG5708
FBgn0032197	FBgn0032197	ova
FBgn0032198	FBgn0032198	eEF1δ
FBgn0004419	FBgn0004419	me31B
FBgn0024248	FBgn0024248	chico
FBgn0000229	FBgn0000229	bsk
FBgn0051717	FBgn0051717	CG31717
FBgn0032200	FBgn0032200	CG5676
FBgn0026379	FBgn0026379	Pten
FBgn0011305	FBgn0011305	Rsf1
FBgn0032202	FBgn0032202	REPTOR-BP
FBgn0259482	FBgn0259482	Mob3
FBgn0032204	FBgn0032204	CG4953
FBgn0032205	FBgn0032205	CG4957
FBgn0260750	FBgn0260750	Mulk
FBgn0260749	FBgn0260749	Utx
FBgn0032208	FBgn0032208	Ufd4
FBgn0032210	FBgn0032210	CYLD
FBgn0032211	FBgn0032211	CG13138
FBgn0005322	FBgn0005322	nmd
FBgn0032213	FBgn0032213	CG5390
FBgn0032214	FBgn0032214	CG4968
FBgn0027491	FBgn0027491	Cdk5α
FBgn0267365	FBgn0267365	l(2)SH0834
FBgn0032216	FBgn0032216	Usp14
FBgn0032217	FBgn0032217	CG4972
FBgn0011703	FBgn0011703	RnrL
FBgn0032221	FBgn0032221	Schip1
FBgn0032222	FBgn0032222	Cox10
FBgn0032223	FBgn0032223	GATAd
FBgn0019932	FBgn0019932	SamDC
FBgn0051715	FBgn0051715	CG31715
FBgn0032224	FBgn0032224	Sps2
FBgn0032225	FBgn0032225	Frmd5
FBgn0032229	FBgn0032229	ClpP
FBgn0027568	FBgn0027568	Cand1
FBgn0003087	FBgn0003087	pim
FBgn0032230	FBgn0032230	lft
FBgn0032231	FBgn0032231	CG5056
FBgn0053303	FBgn0053303	CG33303
FBgn0032234	FBgn0032234	gny
FBgn0032235	FBgn0032235	CG5096
FBgn0004106	FBgn0004106	Cdk1
FBgn0032236	FBgn0032236	mRpS7
FBgn0267821	FBgn0267821	da
FBgn0262782	FBgn0262782	Mdh1
FBgn0051716	FBgn0051716	Cnot4
FBgn0003942	FBgn0003942	RpS27A
FBgn0025366	FBgn0025366	Ip259
FBgn0032242	FBgn0032242	CG5355
FBgn0032243	FBgn0032243	Klp31E
FBgn0032244	FBgn0032244	RfC3
FBgn0005683	FBgn0005683	pie
FBgn0032246	FBgn0032246	Wdfy2
FBgn0262601	FBgn0262601	SmB
FBgn0267330	FBgn0267330	KdelR
FBgn0032247	FBgn0032247	CG5188
FBgn0032248	FBgn0032248	Bug22
FBgn0004915	FBgn0004915	TfIIB
FBgn0032250	FBgn0032250	holn1
FBgn0027052	FBgn0027052	STUB1
FBgn0032251	FBgn0032251	Nse4
FBgn0027611	FBgn0027611	LManII
FBgn0051719	FBgn0051719	RluA-1
FBgn0032256	FBgn0032256	RluA-2
FBgn0026431	FBgn0026431	Grip75
FBgn0032258	FBgn0032258	Cog4
FBgn0032259	FBgn0032259	CG6144
FBgn0086347	FBgn0086347	Myo31DF
FBgn0032261	FBgn0032261	CG6094
FBgn0267828	FBgn0267828	Fatp1
FBgn0010398	FBgn0010398	Lrr47
FBgn0051721	FBgn0051721	Trim9
FBgn0051871	FBgn0051871	CG31871
FBgn0040496	FBgn0040496	CG17104
FBgn0265069	FBgn0265069	lncRNA:CR44180
FBgn0032285	FBgn0032285	CG17108
FBgn0023496	FBgn0023496	Lip1
FBgn0032289	FBgn0032289	CG6431
FBgn0032290	FBgn0032290	CG6443
FBgn0032292	FBgn0032292	EMC3
FBgn0032293	FBgn0032293	Dpy-30L1
FBgn0027868	FBgn0027868	Nup107
FBgn0032295	FBgn0032295	CG12299
FBgn0032296	FBgn0032296	CG6729
FBgn0032297	FBgn0032297	CG17124
FBgn0015320	FBgn0015320	Ubc2
FBgn0032298	FBgn0032298	CG6724
FBgn0032299	FBgn0032299	CG17127
FBgn0051869	FBgn0051869	CG31869
FBgn0265793	FBgn0265793	lncRNA:CR44582
FBgn0032305	FBgn0032305	CG6700
FBgn0004363	FBgn0004363	porin
FBgn0027453	FBgn0027453	Dnz1
FBgn0024227	FBgn0024227	aurB
FBgn0027363	FBgn0027363	Stam
FBgn0053129	FBgn0053129	CG33129
FBgn0032321	FBgn0032321	YL-1
FBgn0000018	FBgn0000018	abo
FBgn0010612	FBgn0010612	ATPsynG
FBgn0041781	FBgn0041781	SCAR
FBgn0026148	FBgn0026148	CG12253
FBgn0026147	FBgn0026147	TTLL4A
FBgn0015756	FBgn0015756	RpL9
FBgn0021761	FBgn0021761	Nup154
FBgn0032330	FBgn0032330	Samuel
FBgn0023415	FBgn0023415	Acp32CD
FBgn0040967	FBgn0040967	CG18666
FBgn0032335	FBgn0032335	CG14915
FBgn0263971	FBgn0263971	CG43725
FBgn0032339	FBgn0032339	Wdr59
FBgn0283682	FBgn0283682	Ge-1
FBgn0032341	FBgn0032341	Reps
FBgn0261983	FBgn0261983	l(2)gd1
FBgn0027582	FBgn0027582	CG6230
FBgn0032346	FBgn0032346	Csl4
FBgn0262647	FBgn0262647	Nup160
FBgn0028700	FBgn0028700	RfC38
FBgn0032348	FBgn0032348	CG4751
FBgn0032350	FBgn0032350	CG6287
FBgn0032354	FBgn0032354	Boh2
FBgn0264442	FBgn0264442	ab
FBgn0040232	FBgn0040232	cmet
FBgn0040233	FBgn0040233	cana
FBgn0052831	FBgn0052831	CG33695
FBgn0032358	FBgn0032358	Ppt2
FBgn0020270	FBgn0020270	mre11
FBgn0283678	FBgn0283678	Osi21
FBgn0000287	FBgn0000287	salr
FBgn0261648	FBgn0261648	salm
FBgn0032361	FBgn0287204	Cog8
FBgn0032362	FBgn0032362	spz4
FBgn0032363	FBgn0032363	Dlg5
FBgn0028490	FBgn0028490	CG31705
FBgn0032377	FBgn0032377	CG14937
FBgn0020309	FBgn0020309	crol
FBgn0086036	FBgn0086036	snoRNA:Me18S-A934
FBgn0032378	FBgn0032378	CycY
FBgn0264815	FBgn0264815	Pde1c
FBgn0000588	FBgn0000588	esc
FBgn0263019	FBgn0263019	lncRNA:CR43314
FBgn0032387	FBgn0032387	CG16965
FBgn0032388	FBgn0032388	CG6686
FBgn0085192	FBgn0085192	CG34163
FBgn0261266	FBgn0261266	zuc
FBgn0032390	FBgn0032390	dgt2
FBgn0032391	FBgn0032391	escl
FBgn0051866	FBgn0051866	Ada1-2
FBgn0042127	FBgn0042127	CG18789
FBgn0051864	FBgn0051864	Qtzl
FBgn0051865	FBgn0051865	Ada1-1
FBgn0042125	FBgn0042125	CG18787
FBgn0032393	FBgn0032393	Nfs1
FBgn0032394	FBgn0032394	Hacd1
FBgn0032395	FBgn0032395	Wdr81
FBgn0010497	FBgn0010497	dmGlut
FBgn0032397	FBgn0032397	Tom70
FBgn0032398	FBgn0032398	CG6766
FBgn0032400	FBgn0032400	CG6770
FBgn0265800	FBgn0265800	lncRNA:CR44589
FBgn0032401	FBgn0032401	Plzf
FBgn0028425	FBgn0028425	JhI-21
FBgn0027505	FBgn0027505	Rab3-GAP
FBgn0032405	FBgn0032405	firl
FBgn0032407	FBgn0032407	Pex19
FBgn0032408	FBgn0032408	CG6712
FBgn0028707	FBgn0028707	Mt2
FBgn0032409	FBgn0032409	Ced-12
FBgn0027081	FBgn0027081	ThrRS
FBgn0015797	FBgn0015797	Rab6
FBgn0032414	FBgn0032414	CG17211
FBgn0032420	FBgn0032420	CG6583
FBgn0032421	FBgn0032421	crok
FBgn0000114	FBgn0000114	bru1
FBgn0032422	FBgn0032422	atilla
FBgn0051759	FBgn0051759	CG31759
FBgn0043841	FBgn0043841	vir-1
FBgn0032428	FBgn0032428	Fam92
FBgn0032429	FBgn0032429	CG5446
FBgn0032430	FBgn0032430	Trm1
FBgn0265298	FBgn0265298	SC35
FBgn0263468	FBgn0263468	snoRNA:SC35-a
FBgn0020443	FBgn0020443	eRF3
FBgn0259176	FBgn0259176	bun
FBgn0262203	FBgn0262203	mir-967
FBgn0262353	FBgn0262353	CG43051
FBgn0085424	FBgn0085424	nub
FBgn0004394	FBgn0004394	pdm2
FBgn0032444	FBgn0032444	CCT4
FBgn0032445	FBgn0032445	CG6153
FBgn0032446	FBgn0032446	IFT43
FBgn0032449	FBgn0032449	CG17036
FBgn0032450	FBgn0032450	CG5776
FBgn0032451	FBgn0032451	spict
FBgn0032453	FBgn0032453	CG6180
FBgn0032454	FBgn0032454	CG5787
FBgn0032455	FBgn0032455	Pih1D1
FBgn0032456	FBgn0032456	MRP
FBgn0264366	FBgn0264366	lncRNA:CR43818
FBgn0015399	FBgn0015399	kek1
FBgn0266305	FBgn0266305	lncRNA:CR44970
FBgn0263598	FBgn0263598	Vha68-2
FBgn0032465	FBgn0032465	Yip1d1
FBgn0265262	FBgn0265262	Vha68-1
FBgn0021796	FBgn0021796	mTor
FBgn0032467	FBgn0032467	Ube4B
FBgn0028965	FBgn0028965	CG9933
FBgn0262160	FBgn0262160	CG9932
FBgn0032474	FBgn0032474	DnaJ-H
FBgn0024291	FBgn0024291	Sirt1
FBgn0032475	FBgn0032475	Sfmbt
FBgn0032476	FBgn0032476	CG5439
FBgn0032477	FBgn0032477	Alg7
FBgn0051849	FBgn0051849	Mgat3
FBgn0032479	FBgn0032479	CG16974
FBgn0032480	FBgn0032480	Edem2
FBgn0032481	FBgn0032481	CG16972
FBgn0032482	FBgn0032482	Pect
FBgn0004191	FBgn0004191	snRNA:U2:34ABa
FBgn0032485	FBgn0032485	CG9426
FBgn0032486	FBgn0032486	mRF1
FBgn0032487	FBgn0032487	Ski6
FBgn0032488	FBgn0032488	CG16812
FBgn0032495	FBgn0032495	CG16820
FBgn0284244	FBgn0284244	l(2)k05911
FBgn0264894	FBgn0264894	CG44085
FBgn0028406	FBgn0028406	Drep4
FBgn0032499	FBgn0032499	Uvrag
FBgn0051729	FBgn0051729	CG31729
FBgn0022069	FBgn0022069	Nnp-1
FBgn0032509	FBgn0032509	CG6523
FBgn0051852	FBgn0051852	Tap42
FBgn0051855	FBgn0051855	CG31855
FBgn0032511	FBgn0032511	ND-B22
FBgn0032512	FBgn0032512	Bdp1
FBgn0032513	FBgn0032513	CG6565
FBgn0032514	FBgn0032514	CG9302
FBgn0025724	FBgn0025724	β'COP
FBgn0032515	FBgn0032515	loqs
FBgn0032516	FBgn0032516	Ing5
FBgn0032517	FBgn0032517	CG7099
FBgn0032518	FBgn0032518	RpL24
FBgn0032521	FBgn0032521	CG7110
FBgn0032524	FBgn0032524	Hacd2
FBgn0023407	FBgn0023407	B4
FBgn0053640	FBgn0053640	CG33640
FBgn0259984	FBgn0259984	kuz
FBgn0028546	FBgn0028546	ics
FBgn0028527	FBgn0028527	CG18507
FBgn0028541	FBgn0028541	TM9SF4
FBgn0028540	FBgn0028540	CG9008
FBgn0024846	FBgn0024846	p38b
FBgn0028932	FBgn0028932	CG16890
FBgn0028539	FBgn0028539	Eato
FBgn0028931	FBgn0028931	CG16863
FBgn0028538	FBgn0028538	Sec71
FBgn0027844	FBgn0027844	CAH1
FBgn0028919	FBgn0028919	CG16865
FBgn0001965	FBgn0001965	Sos
FBgn0001961	FBgn0001961	Arpc1
FBgn0015271	FBgn0015271	Orc5
FBgn0026373	FBgn0026373	Polr2C
FBgn0260407	FBgn0260407	mRpS23
FBgn0028509	FBgn0028509	CenG1A
FBgn0019890	FBgn0019890	Smg5
FBgn0012037	FBgn0012037	Ance
FBgn0032535	FBgn0032535	Ance-2
FBgn0028938	FBgn0028938	Vajk1
FBgn0261628	FBgn0261628	CG42711
FBgn0032538	FBgn0032538	Vajk2
FBgn0028544	FBgn0028544	Vajk3
FBgn0054003	FBgn0054003	NimB3
FBgn0028542	FBgn0028542	NimB4
FBgn0259896	FBgn0259896	NimC1
FBgn0028939	FBgn0028939	NimC2
FBgn0027348	FBgn0027348	bgm
FBgn0260011	FBgn0260011	NimC4
FBgn0263038	FBgn0263038	CG43333
FBgn0016930	FBgn0016930	Dyrk2
FBgn0265940	FBgn0265940	lncRNA:CR44727
FBgn0261563	FBgn0261563	wb
FBgn0263648	FBgn0263648	lncRNA:CR43639
FBgn0028916	FBgn0028916	CG33090
FBgn0028530	FBgn0028530	mTTF
FBgn0261535	FBgn0261535	l(2)34Fd
FBgn0015791	FBgn0015791	Rab14
FBgn0015546	FBgn0015546	spel1
FBgn0004858	FBgn0004858	elB
FBgn0028871	FBgn0028871	Cpr35B
FBgn0005771	FBgn0005771	noc
FBgn0261566	FBgn0261566	CG42680
FBgn0003016	FBgn0003016	osp
FBgn0028855	FBgn0028855	CG15282
FBgn0085195	FBgn0085195	CG34166
FBgn0028886	FBgn0028886	CG15279
FBgn0086711	FBgn0086711	mol
FBgn0040228	FBgn0040228	DCTN5-p25
FBgn0261881	FBgn0261881	Ankrd49
FBgn0028926	FBgn0028926	NC2β
FBgn0283659	FBgn0283659	THG
FBgn0286027	FBgn0286027	Rnmt
FBgn0041713	FBgn0041713	yellow-c
FBgn0001977	FBgn0001977	CIAPIN1
FBgn0004837	FBgn0004837	Su(H)
FBgn0000317	FBgn0000317	ck
FBgn0010422	FBgn0010422	TfIIS
FBgn0024183	FBgn0024183	vig
FBgn0028878	FBgn0028878	CG15269
FBgn0001978	FBgn0001978	stc
FBgn0028516	FBgn0028516	ZnT35C
FBgn0283467	FBgn0283467	PolD3
FBgn0259982	FBgn0259982	Uxt
FBgn0045842	FBgn0045842	yuri
FBgn0261268	FBgn0261268	Cul3
FBgn0086691	FBgn0086691	UK114
FBgn0001981	FBgn0287768	esg
FBgn0002524	FBgn0002524	lace
FBgn0010382	FBgn0010382	CycE
FBgn0001989	FBgn0001989	ND-B17
FBgn0001986	FBgn0001986	Mtr4
FBgn0001987	FBgn0001987	Gli
FBgn0028507	FBgn0028507	CG3793
FBgn0001990	FBgn0001990	wek
FBgn0041627	FBgn0041627	Ku80
FBgn0261925	FBgn0261925	CG42792
FBgn0024734	FBgn0024734	PRL-1
FBgn0028515	FBgn0028515	EndoGI
FBgn0028897	FBgn0028897	CG4935
FBgn0001994	FBgn0001994	crp
FBgn0040079	FBgn0040079	pkaap
FBgn0028896	FBgn0028896	CG17329
FBgn0032582	FBgn0032582	CG13258
FBgn0266204	FBgn0266204	lncRNA:CR44899
FBgn0001992	FBgn0001992	Cyp303a1
FBgn0028375	FBgn0028375	heix
FBgn0028895	FBgn0028895	CG17328
FBgn0028894	FBgn0028894	GMF
FBgn0015338	FBgn0015338	CG5861
FBgn0011708	FBgn0011708	Syx5
FBgn0000339	FBgn0000339	cni
FBgn0001086	FBgn0001086	fzy
FBgn0000250	FBgn0000250	cact
FBgn0014092	FBgn0014092	CG4278
FBgn0001995	FBgn0001995	mRpL4
FBgn0000307	FBgn0000307	chif
FBgn0028506	FBgn0028506	CG4455
FBgn0025678	FBgn0025678	CaBP1
FBgn0028523	FBgn0028523	CG5888
FBgn0020415	FBgn0020415	Idgf2
FBgn0005677	FBgn0005677	dac
FBgn0032586	FBgn0032586	Tpr2
FBgn0032587	FBgn0032587	CG5953
FBgn0259735	FBgn0259735	mtgo
FBgn0051815	FBgn0051815	CG31815
FBgn0032590	FBgn0032590	CG4631
FBgn0265000	FBgn0265000	lncRNA:CR44151
FBgn0001185	FBgn0001185	her
FBgn0261278	FBgn0261278	grp
FBgn0267347	FBgn0267347	squ
FBgn0051807	FBgn0051807	CG31807
FBgn0263745	FBgn0263745	CR43670
FBgn0062978	FBgn0062978	CG31808
FBgn0284248	FBgn0284248	Cyt-c-p
FBgn0027779	FBgn0027779	VhaSFD
FBgn0051812	FBgn0051812	Tsen2
FBgn0032596	FBgn0032596	Prosβ4
FBgn0032597	FBgn0032597	Nubp1
FBgn0015391	FBgn0015391	glu
FBgn0032598	FBgn0032598	ChLD3
FBgn0261068	FBgn0261068	LSm7
FBgn0032600	FBgn0032600	BuGZ
FBgn0032601	FBgn0032601	yellow-b
FBgn0264695	FBgn0264695	Mhc
